[58.752296447753906 ,  60.5096435546875],[105.12789916992188 ,  47.097137451171875],[76.19084930419922 ,  45.23477554321289],[41.41731262207031 ,  56.41257095336914],[57.647727966308594 ,  54.48137664794922],[64.51724243164062 ,  53.931034088134766],[30.313968658447266 ,  56.55759811401367],[97.0 ,  60.0],[104.34729766845703 ,  55.76298522949219],[92.97187805175781 ,  64.06922149658203],[21.210168838500977 ,  73.49573516845703],[62.61226272583008 ,  72.54361724853516],[78.4538345336914 ,  75.43622589111328]
[62.54976272583008 ,  93.98308563232422],[30.039215087890625 ,  60.156864166259766],[47.38407897949219 ,  74.01141357421875],[47.38408660888672 ,  74.01141357421875],[19.823867797851562 ,  80.1934585571289],[57.0 ,  80.0],[61.647586822509766 ,  88.22001647949219],[30.69145965576172 ,  90.41345977783203],[71.0947036743164 ,  89.14109802246094],[34.80154800415039 ,  97.89022827148438],[77.62230682373047 ,  99.22513580322266],[34.80165481567383 ,  97.89025115966797],[40.771812438964844 ,  102.59089660644531],[77.62232208251953 ,  99.22521209716797],[90.75386047363281 ,  102.03050994873047],[40.772438049316406 ,  102.59152221679688],[96.99519348144531 ,  111.25127410888672],[45.56892395019531 ,  118.96334838867188],[102.5999984741211 ,  118.04000091552734],[67.04756927490234 ,  119.48005676269531],[111.8721923828125 ,  127.00579833984375],[72.0 ,  130.0],[77.7920150756836 ,  134.51808166503906]
[63.08656311035156 ,  70.85889434814453],[107.99446868896484 ,  61.7641487121582],[29.12350082397461 ,  65.60964965820312],[22.0 ,  69.63043212890625],[35.12765121459961 ,  61.362754821777344],[56.0 ,  66.5],[20.367942810058594 ,  83.61463165283203],[91.13948059082031 ,  82.6702880859375],[104.9913330078125 ,  83.604248046875],[50.437713623046875 ,  85.70278930664062],[81.73193359375 ,  86.39688110351562],[64.66197204589844 ,  95.51810455322266],[70.0 ,  91.5]
[60.610618591308594 ,  81.08221435546875],[87.34772491455078 ,  48.45306396484375],[98.3385238647461 ,  45.9312629699707],[84.1337661743164 ,  54.09663772583008],[72.39750671386719 ,  67.5682144165039],[72.39753723144531 ,  67.56819152832031],[97.7430191040039 ,  66.5025863647461],[87.8565444946289 ,  78.73873138427734],[97.7430191040039 ,  66.50257873535156],[70.0 ,  73.0],[60.611045837402344 ,  81.08184051513672],[60.61049270629883 ,  81.08232879638672],[87.8547592163086 ,  78.7420654296875],[79.5 ,  89.0],[86.0 ,  87.0],[38.05458450317383 ,  95.56878662109375],[47.50522994995117 ,  92.30805969238281],[75.83069610595703 ,  95.70845031738281],[72.5 ,  100.0],[39.411766052246094 ,  104.94117736816406],[68.12648010253906 ,  108.5361099243164],[34.845542907714844 ,  109.93754577636719],[68.12652587890625 ,  108.53610229492188],[34.84547805786133 ,  109.93790435791016],[68.55646514892578 ,  116.7939453125],[23.242374420166016 ,  121.18273162841797],[30.0 ,  119.5],[51.81437301635742 ,  121.47281646728516],[47.17262268066406 ,  129.3653106689453],[19.455211639404297 ,  129.10597229003906],[12.188392639160156 ,  134.56199645996094],[34.42985916137695 ,  142.38461303710938],[6.592377662658691 ,  144.20248413085938],[8.504175186157227 ,  153.4600067138672]
[68.21166229248047 ,  82.30914306640625],[99.40318298339844 ,  58.06679153442383],[121.26227569580078 ,  56.47807312011719],[92.0 ,  60.0],[118.0 ,  69.25806427001953],[84.21212005615234 ,  73.33333587646484],[110.99714660644531 ,  80.70626068115234],[73.41926574707031 ,  82.62812805175781],[64.38263702392578 ,  94.21076202392578],[39.8945426940918 ,  99.23021697998047],[105.50657653808594 ,  112.45877838134766],[78.1877212524414 ,  113.11096954345703],[70.15689849853516 ,  119.41702270507812],[41.0 ,  120.0],[65.97447967529297 ,  121.59249877929688],[49.803932189941406 ,  133.2282257080078],[37.818115234375 ,  130.50924682617188]
[63.56137466430664 ,  88.77117156982422],[91.71208953857422 ,  33.50810623168945],[102.14044189453125 ,  33.495933532714844],[87.38601684570312 ,  45.741180419921875],[64.78956604003906 ,  46.977699279785156],[64.0 ,  60.5],[56.5 ,  74.0],[46.516849517822266 ,  83.2448501586914],[35.317420959472656 ,  94.9819107055664],[94.69960021972656 ,  109.87800598144531],[32.0 ,  105.5],[26.572778701782227 ,  108.1617431640625],[125.64198303222656 ,  110.57586669921875],[71.971435546875 ,  118.13470458984375],[23.565601348876953 ,  118.19180297851562],[60.5091667175293 ,  129.63514709472656],[38.400001525878906 ,  147.39999389648438],[28.5 ,  152.5],[34.36571502685547 ,  155.1270751953125]
[55.005489349365234 ,  113.2643051147461],[43.85820770263672 ,  33.55772018432617],[32.0 ,  43.0],[67.66336822509766 ,  40.91598129272461],[24.31867027282715 ,  44.12701416015625],[29.249670028686523 ,  115.51235961914062],[71.6080322265625 ,  115.75984954833984],[82.0 ,  122.5],[13.4699125289917 ,  131.97804260253906],[98.45423889160156 ,  128.09620666503906],[27.598852157592773 ,  139.5294647216797],[27.59906005859375 ,  139.5295867919922],[75.50350189208984 ,  143.14212036132812],[86.0 ,  144.0],[92.80403137207031 ,  147.46083068847656],[70.4758071899414 ,  172.33151245117188],[29.389982223510742 ,  195.63433837890625],[65.5447998046875 ,  195.8620147705078]
[57.99637222290039 ,  86.53722381591797],[97.2457504272461 ,  65.35436248779297],[73.97140502929688 ,  65.10932159423828],[60.48116683959961 ,  76.21409606933594],[99.439453125 ,  78.18793487548828],[60.48073196411133 ,  76.21455383300781],[25.939756393432617 ,  86.94527435302734],[92.0 ,  81.0],[73.40998840332031 ,  87.55593872070312],[82.30430603027344 ,  87.59320068359375],[65.32035827636719 ,  96.69731903076172],[41.810367584228516 ,  96.76206970214844],[21.449586868286133 ,  106.1167984008789]
[54.08449935913086 ,  101.4908447265625],[76.69969940185547 ,  29.328384399414062],[94.57691955566406 ,  33.987979888916016],[75.0 ,  37.0],[65.57868194580078 ,  44.78550720214844],[49.71033477783203 ,  69.44290924072266],[80.54071807861328 ,  69.23358917236328],[49.709632873535156 ,  69.44425964355469],[36.112606048583984 ,  78.47840118408203],[36.11308670043945 ,  78.4783706665039],[30.09481430053711 ,  85.51041412353516],[71.71504974365234 ,  92.66044616699219],[24.351137161254883 ,  93.24800109863281],[68.58128356933594 ,  99.92400360107422],[71.78523254394531 ,  111.57708740234375],[26.865394592285156 ,  109.41060638427734],[58.0 ,  119.0],[51.6215934753418 ,  124.68077087402344],[48.0 ,  130.0],[19.0 ,  136.3333282470703],[39.796058654785156 ,  149.19480895996094],[35.300228118896484 ,  158.8667755126953],[8.864975929260254 ,  159.0009765625],[35.30100631713867 ,  158.8662109375],[29.361114501953125 ,  161.74600219726562],[16.45783042907715 ,  170.8797149658203]
[77.48316192626953 ,  93.9175033569336],[86.6817626953125 ,  46.99507141113281],[96.0020751953125 ,  48.32352066040039],[74.21751403808594 ,  60.73442459106445],[85.48344421386719 ,  72.97380065917969],[63.35690689086914 ,  72.7037353515625],[58.14042663574219 ,  81.32289123535156],[74.46256256103516 ,  87.29314422607422],[74.4614028930664 ,  87.2950668334961],[39.619361877441406 ,  95.07640838623047],[68.05371856689453 ,  104.83663177490234],[26.805822372436523 ,  106.96686553955078],[55.717628479003906 ,  107.93791198730469],[49.010894775390625 ,  117.12098693847656],[23.19279670715332 ,  113.76637268066406],[49.010963439941406 ,  117.12094116210938],[16.7274169921875 ,  122.92192077636719],[41.756690979003906 ,  121.68191528320312],[36.911163330078125 ,  129.24826049804688],[12.399999618530273 ,  135.60000610351562],[14.818696975708008 ,  141.91796875]
